tweet_id,tweet,sentiment
7015,"So the phones around me are Blackberry, iphone and android a distant third. #sxsw",1
5781,RT @mention Going to #SXSW? Checkin with friends while youÛªre in Austin with these location-based apps. {link} #iPhone,1
4102,GSDM Google party is off the hook! #SXSW  {link},2
2364,Google Social Network: Circles   coming today at #sxsw? {link},1
1264,"Available today, @mention mobile apps for #iPhone #Android #Blackberry and #windowsmobile w/ Facebook. More info: {link} #SXSW",1
2026,@mention Any idea what time the apple store at #sxsw closes tonight?,1
4260,Atomic Tom rocked at the CNN Grill Party. They're from Brooklyn. Google them. Also: the food and drinks are fantastic. #sxsw #sxswi,1
8263,I just got my custome iphone 4 case from @mention #sxsw - the artwork is my favorite blackbook piece by @mention  {link},2
6816,RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,1
3940,I would give my Apple stock to be more like @mention slim. {link} #SXSW,2
860,So geeky! Love it! RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},2
177,This is a #WINNING picture #android #google #sxsw {link},2
6418,RT @mention Ooooo #Apple rumored to be opening a temporary store at #SXSW {link},2
6617,RT @mention RT @mention Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,1
623,Google to Host Developer Day at SXSW {link} #sxsw @mention,1
5299,RT @mention #SXSW I need the best android dev here.  Html5/JS issue need solving quickly.  Handsome reward and love for grabs.,1
6199,RT @mention Just a friendly reminder for #SXSW attendees: If you talk or text during a film I will slap you &amp; steal your iPad.,1
4161,10:30 AM line at Apple pop-up store in Austin. It opens at 5 PM. #sxsw {link},1
1145,View from the back of the line to get into League of Extraordinary Hackers #google event #SXSW {link},1
3763,MT ÛÏ@mention Agencies push Google in directions they never would have gone says Creative Lab Strategy Director @mention #SXSWÛ,2
5444,"RT @mention Apple opened a pop-up store at #SXSW for the release of the iPad 2, and it was quite a scene. GEEK POWER! {link}",2
1627,"@mention @mention send over early app access for iOS or Android, be glad to be on the QA team to help out #sxsw",1
2596,"Only white #ipad2 64gig wifi available at #Austin #SXSW #Apple popup store right now, but no wait!",2
2785,"Getting ready for Your Mom Has An IPad: Designing For Boomers.
{link} #SXSW",1
3800,Hey @mention your app won't download from the Android app market. Just a heads up #SXSW,0
4704,Wow. I'm not spending a minute more at #SXSW in line than I have to. RT @mention Apple Popup Store at #SXSW {link},1
1132,Attending the @mention party at #SXSW with some very interested people!!!! #wiiings,1
2824,Our updated iPhone app has song info for select streams (incl. @mention 24/7) &amp; live video streaming in time for #SXSW {link},2
8502,ATTN @mention  RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},1
3473,"@mention Hey Mark, no sleep for you at #sxsw! Bring me home a shiny new iPad, would ya? :) @mention",2
4893,Talking social media monitoring platforms; SM2 vs Radian6 vs Google Analytics #smmnextgen #sxsw -- right in line w/ a convo I had last night,1
4209,"I was really hoping #SXSW would bring an Android version of @mention Oh well, maybe someday...a long time from now.",0
7126,"Looking for an iPhone app that manages multiple accounts, allowing
You to select which you follow from. AND lists! Suggestions?  #sxsw",1
4222,Awesome. Lost colleague. Left iphone in car. #fail #sxsw,1
7826,Watch this @mention #sxsw {link},1
3316,"iPad design, also checkout Project magazine, Guardian Eyewitness, + Zinio is interesting concept ref iPad magazines #sxsw",1
3393,wow!! much hirer than I expected RT @mention 40% of google maps use is mobile #sxsw,2
851,Google is looking at social signals more and more for search results. #qagb #sxsw,1
1679,"hoping a #blackberry or #sprint popup store opens up so i can get an xtra battery.  Yes, I still have sprint and a blackberry #sxsw #apple",1
1177,iPad 2 is the star gadget of SXSW: {link} #sxsw,2
2579,"Kinda giddy about #TheIndustryParty with #Google (&amp; more) at #GSDM. Finally, the fun comes to us non #SWSurrogates. #sxsw #notpouting",2
7028,Tons of good music from @mention and more on this FREE #SXSW sampler via @mention {link},1
3855,"@mention is biyt.ly for email, like google voice for email #loveit #sxsw #startupbus",3
2782,"Getting ready for a session on Designing iPad Interfaces by Lynn Teo. Ballroom A, Austin Convention Center. #sxsw",1
8696,Another super smart move by apple  {link} Temporary store at SXSW #apple #sxsw,2
9040,"Google trying to fill void for local information with hotpot. If you own a biz, claim it and provide photos and more info. #sxsw",1
5365,RT @mention A #browserwars panel without Apple is like a #sxsw without parties.,2
5394,"RT @mention Another great panel at 5 pm at the Hilton - Austin's own @mention Left Brain Search = Google, Right Brain Search = X #sxsw",2
5454,"RT @mention Apple plans to Keep Austin Wired, opening a pop-up Apple store just for #SXSW {link}",1
7837,#Apple has a temporary retail store at #SXSW - sweet! #iPad2,2
3161,Hope its filtering will be intuitive (via @mention Google to Launch Major New Social Network Called Circles... {link} #sxsw,1
2925,"Such suspense! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",2
1743,Going to #SXSW? Here's a google map of free wi-fi hotspots: {link} (warning: it's from 2009),1
5017,When is someone going to ask why Bing is copying Google's search results? #qagb #SXSW #SEO,1
6346,RT @mention New #UberSocial for #iPhone now in App Store.  Includes UberGuide to #SXSW sponsored by #MashablÛ_ (cont) {link},1
3685,Cameron Sinclair Spearheads #Japan Disaster Relief From #SXSW Via #Twitter &amp; #iPhone {link} #socialmedia #philanthropy,1
4805,Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,2
6978,RT @mention YayRT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},1
8027,@mention smartypants I am getting iPad in couple minutes thanks to @mention #WIDFY #SXSW,1
9022,"By the way, I love that y'all are so down to discuss apple-breeds in the midst of all of this pre-#sxsw madness!",2
5464,RT @mention Apple set to open popup shop in core of SXSW action  - they're going to sell iPad2 at #SXSW! {link} // danger,1
862,ÛÏ@mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;Û,2
9020,It's funny watching a room full of people hold their iPad in the air to take a photo. Like a room full of tablets staring you down. #SXSW,3
8444,Watching the Man U game at the Radisson while waiting for the next talk about the iPad vs android #sxsw,1
5218,RT @mention #austinites #sxsw and check it out on #iphone {link},1
7695,Need a Workspace?  Book it from your #iPhone {link} @mention #app #SXSW #virtualoffice,2
3085,"Hmmm, something seems amiss at the #apple store #gsdm #SXSW #welivehere  @mention Apple Store, SXSW {link}",1
2612,Ellen Page appearance reduced to @mention iphone call. Hearts. Broken. #sxsw #super,1
4663,"Apple Opening Pop-Up Store In Austin For SXSW {link} - phew, I was beginning to panic, thanks Steve #SXSW",2
3441,Line at the Apple store is insane.. #sxsw,1
3795,Hey @mention we're at the @mention grill too!! Why don't you come by? You can create a customizable iPhone cases for a tweet! #sxsw,2
6930,"RT @mention Who said IPAD photos? Apple Store, #SXSW @mention @mention @mention @lepanele
{link}",1
2091,We are gearing up for the #SXSW interactive trade show! We are across from Google:  {link},1
259,The #SXSW app for my iPhone is ridiculous. It's my personal planner for the next 5 days.,2
1434,Dear SXSW: when you have Matt Cutts from Google you may want to provide a larger room that salon J at Hilton. Just sayin' #SXSW #SXSWi,1
3673,"standing in back of rm, iPhone plugged in, laptop won't connect but ready for if everything's so great why's no one happy #gsdm #SXSW",1
3894,the panelist from Texas Observer called the iPad a lean back device #SXSW #in #newsapp #i'mconfused,3
6764,"@mention on the other hand, judging by the pop-up store constant line, Apple and the iPad2 are clearly breaking out at #SXSW",2
4221,@mention Looks like you could get your iPad2 here {link} #apple #sxsw,2
1541,NICE! RT @mention {link} Killer shot I got last night of @mention at the #nokiaconnects concert for #SXSW,1
3676,Over 100 in line at Apple pop-up store; everyone waiting for iPads. First guy arrived at 6:30am (36 degrees then). Badges everywhere #sxsw,2
7419,Pop-up Apple Store to sell ipad2 at #SxSW. The line is insane!  {link},1
8652,"Never thought I'd be sitting on the floor of the Austin Convention Center, but that's the best place to plug in my iPhone charger. #sxsw",1
2162,The Spasmatics are rockin' it at the ACLU / Google party. #sxsw,2
5165,RT @mention &quot;40% of all Google Maps usage is on mobile&quot; - Marissa Mayer #sxsw,1
5586,"RT @mention Buying iPad2? Turn in ur iPad1, Apple store wipes it clean, donates to schools. Mrs. Jobs idea. #Apple #iPad2 #SXSW",2
3188,"@mention for the life of me, I can't get my iPad to sync all the sessions, only partial. iPhone is fine, iPad is deciding what it wants. #sxsw",0
7835,iTunes has a #free #SXSW sampler featuring a selection of 23 of this year's performers.  {link},1
7750,@mention RT @mention Heading to  #SXSW? The @mention Austin guide for #iPhone is free for a limited time {link},1
6324,RT @mention Morning everyone! Our iPad 2 giveaway for #sxsw closes v shortly! You just need to sign up at {link} to enter - go for it!,1
3786,Cc: @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW  {link},1
3374,Meet The Guy Who Bought The First #iPad 2 At The #SXSW #Apple Pop-UpåÊStore {link} via @mention,1
5887,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw (via @mention",1
3235,I'm eyeing the grilled cheese stand for after this session. Your mom has an iPad: designing for boomers.  #SXSW #4hb #cheatday,1
5593,RT @mention Cameron Sinclair Spearheads Japan Disaster Relief From #SXSW Via Twitter &amp; iPhone  {link} #sxsw4jp #archforhumanity,1
5918,RT @mention Google TV demo at the league for extraordinary hackers. Cool stuff! I like Web apps on TV. #google #sxsw #lxh,2
6156,RT @mention iPad DJ @mention on the decks @mention for @mention KILLING!! #sxsw,1
7958,@mention Saw u r going to #SXSW? Download #GroundLink app &amp; ride in limo for $10 in Austin {link} see us booth 437,1
4174,Going to listen to former @mention coworker speak about his &quot;trip&quot; to Mars with NASA then iPad time! #sxsw,1
7640,Whoa! There's a dude in front of me using Google Wave! #sxsw #xplat,2
1095,Q: Why do social sites like Delicious often have better results than Google or Bing? #qagb #sxsw,0
879,But great mental image. RT @mention People in this session are taking photos w/ their iPad 2s up in the air... #doingitwrong #sxsw,2
7933,"Epicurious, flipboard, CNN, wired, and MOMA as examples of good iPad design #SXSW  {link}",2
4481,Who's gonna leave #SXSW tomorrow at 5pm to go purchase #iPad2? Map to Store: {link},1
5554,"RT @mention Best Brand Marketing at #SXSW: GE @mention solar powered carousel, @mention Rock 'n Roll Trailer Park, Apple's iPad2 pop-up shop",2
990,Attending panel &quot;better living through cloud computing &quot; presented by Google's Jon Wiley. #sxsw,1
2263,Any blackberry apps for #sxsw ?? Pls let @mention and I know...cheers...will have iphone too...:-),3
2304,"&quot;...by the law of averages, better than Buzz&quot; RT @mention &quot;Google Circles will be ______ &quot;  #sxsw",2
1149,Following the buzz? (Hee hee) - Google drip feeding information about Facebook rival: #circles #sxsw,1
5652,RT @mention dancing with myself at google 80s party.... ain't that the truth! need my girl @mention up in this joint #SXSW {link},1
7020,6th and Congress. Dude is creatively saving up for an iPad 2!  Www.socialmediabum.tumblr.com #sxsw {link},2
1288,"I want to use this video in my #SXSW talk today, but need to be able to download it to my iPad. Do you know how? {link}",1
1624,Shame on @mention RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW t.co/v7jWeKN /v @mention who gave us no credit!,1
1275,Apple has two Austin stores but until this week no downtown presence. That changes with an #sxsw popup store {link} ~@mention,2
3406,"In less than 24 hours, this will be an Apple Store: {link} (And this will be the line in: {link} #sxsw #ipad2",1
3435,"Free on the #iTunes store, 22 tracks from #SXSW featured artists.. {link} Grab it before its gone.. Thanks #Apple !",2
894,"HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android: Whether youÛªre getting friendly down at S... {link}",1
5937,RT @mention Google's route around traffic function saves users 2 years EVERY DAY. - Marissa Mayer at #sxsw,2
7625,Making sure I packed everything I need for #sxsw. iPhone. iPad. Chargers. Business cards. Pants. Missing anything?,1
7677,"#sxsw   Tried 2 days with iPAD, w/o MacBook Pro.  the experiment is over. I heart a real keyboard.",0
7972,"#socialmuse only on #Android available, genius lookalike, no music listening #appcircus #sxsw",2
7531,Watch your ears! RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,2
2451,I'm headed down to #SXSW to hear a talk on integrated social network dynamics and team synergy.  I've got my iPad ready to go.,2
